"task","repeat_id","outer_fold","inner_fold","t_end","lambda","log10_lambda","k_use","accuracy"
"NUC_vs_CONTROL",3,1,2,8,0.000774263682681127,-3.11111111111111,8,0.659340659340659
"NUC_vs_CONTROL",3,1,2,8,0.000464158883361278,-3.33333333333333,8,0.661172161172161
"NUC_vs_CONTROL",3,1,2,8,0.000278255940220713,-3.55555555555556,8,0.663003663003663
"NUC_vs_CONTROL",3,1,2,8,0.000166810053720006,-3.77777777777778,8,0.663003663003663
"NUC_vs_CONTROL",3,1,2,8,1e-04,-4,8,0.663003663003663
"NUC_vs_CONTROL",3,1,3,8,0.01,-2,9,0.684403669724771
"NUC_vs_CONTROL",3,1,3,8,0.00599484250318941,-2.22222222222222,9,0.677064220183486
"NUC_vs_CONTROL",3,1,3,8,0.00359381366380463,-2.44444444444444,9,0.68256880733945
"NUC_vs_CONTROL",3,1,3,8,0.00215443469003188,-2.66666666666667,9,0.680733944954128
"NUC_vs_CONTROL",3,1,3,8,0.00129154966501488,-2.88888888888889,9,0.680733944954128
"NUC_vs_CONTROL",3,1,3,8,0.000774263682681127,-3.11111111111111,9,0.680733944954128
"NUC_vs_CONTROL",3,1,3,8,0.000464158883361278,-3.33333333333333,9,0.680733944954128
"NUC_vs_CONTROL",3,1,3,8,0.000278255940220713,-3.55555555555556,9,0.680733944954128
"NUC_vs_CONTROL",3,1,3,8,0.000166810053720006,-3.77777777777778,9,0.680733944954128
"NUC_vs_CONTROL",3,1,3,8,1e-04,-4,9,0.680733944954128
"NUC_vs_CONTROL",3,1,4,8,0.01,-2,8,0.699082568807339
"NUC_vs_CONTROL",3,1,4,8,0.00599484250318941,-2.22222222222222,8,0.702752293577982
"NUC_vs_CONTROL",3,1,4,8,0.00359381366380463,-2.44444444444444,8,0.700917431192661
"NUC_vs_CONTROL",3,1,4,8,0.00215443469003188,-2.66666666666667,8,0.702752293577982
"NUC_vs_CONTROL",3,1,4,8,0.00129154966501488,-2.88888888888889,8,0.700917431192661
"NUC_vs_CONTROL",3,1,4,8,0.000774263682681127,-3.11111111111111,8,0.700917431192661
"NUC_vs_CONTROL",3,1,4,8,0.000464158883361278,-3.33333333333333,8,0.700917431192661
"NUC_vs_CONTROL",3,1,4,8,0.000278255940220713,-3.55555555555556,8,0.700917431192661
"NUC_vs_CONTROL",3,1,4,8,0.000166810053720006,-3.77777777777778,8,0.700917431192661
"NUC_vs_CONTROL",3,1,4,8,1e-04,-4,8,0.700917431192661
"NUC_vs_CONTROL",3,1,5,8,0.01,-2,8,0.711926605504587
"NUC_vs_CONTROL",3,1,5,8,0.00599484250318941,-2.22222222222222,8,0.721100917431193
"NUC_vs_CONTROL",3,1,5,8,0.00359381366380463,-2.44444444444444,8,0.715596330275229
"NUC_vs_CONTROL",3,1,5,8,0.00215443469003188,-2.66666666666667,8,0.71743119266055
"NUC_vs_CONTROL",3,1,5,8,0.00129154966501488,-2.88888888888889,8,0.71743119266055
"NUC_vs_CONTROL",3,1,5,8,0.000774263682681127,-3.11111111111111,8,0.71743119266055
"NUC_vs_CONTROL",3,1,5,8,0.000464158883361278,-3.33333333333333,8,0.71743119266055
"NUC_vs_CONTROL",3,1,5,8,0.000278255940220713,-3.55555555555556,8,0.719266055045872
"NUC_vs_CONTROL",3,1,5,8,0.000166810053720006,-3.77777777777778,8,0.719266055045872
"NUC_vs_CONTROL",3,1,5,8,1e-04,-4,8,0.719266055045872
"NUC_vs_CONTROL",3,1,1,9,0.01,-2,9,0.728937728937729
"NUC_vs_CONTROL",3,1,1,9,0.00599484250318941,-2.22222222222222,9,0.730769230769231
"NUC_vs_CONTROL",3,1,1,9,0.00359381366380463,-2.44444444444444,9,0.725274725274725
"NUC_vs_CONTROL",3,1,1,9,0.00215443469003188,-2.66666666666667,9,0.725274725274725
"NUC_vs_CONTROL",3,1,1,9,0.00129154966501488,-2.88888888888889,9,0.725274725274725
"NUC_vs_CONTROL",3,1,1,9,0.000774263682681127,-3.11111111111111,9,0.727106227106227
"NUC_vs_CONTROL",3,1,1,9,0.000464158883361278,-3.33333333333333,9,0.727106227106227
"NUC_vs_CONTROL",3,1,1,9,0.000278255940220713,-3.55555555555556,9,0.727106227106227
"NUC_vs_CONTROL",3,1,1,9,0.000166810053720006,-3.77777777777778,9,0.727106227106227
"NUC_vs_CONTROL",3,1,1,9,1e-04,-4,9,0.727106227106227
"NUC_vs_CONTROL",3,1,2,9,0.01,-2,9,0.655677655677656
"NUC_vs_CONTROL",3,1,2,9,0.00599484250318941,-2.22222222222222,9,0.659340659340659
"NUC_vs_CONTROL",3,1,2,9,0.00359381366380463,-2.44444444444444,9,0.655677655677656
"NUC_vs_CONTROL",3,1,2,9,0.00215443469003188,-2.66666666666667,9,0.659340659340659
"NUC_vs_CONTROL",3,1,2,9,0.00129154966501488,-2.88888888888889,9,0.659340659340659
"NUC_vs_CONTROL",3,1,2,9,0.000774263682681127,-3.11111111111111,9,0.659340659340659
"NUC_vs_CONTROL",3,1,2,9,0.000464158883361278,-3.33333333333333,9,0.659340659340659
"NUC_vs_CONTROL",3,1,2,9,0.000278255940220713,-3.55555555555556,9,0.659340659340659
"NUC_vs_CONTROL",3,1,2,9,0.000166810053720006,-3.77777777777778,9,0.661172161172161
"NUC_vs_CONTROL",3,1,2,9,1e-04,-4,9,0.661172161172161
"NUC_vs_CONTROL",3,1,3,9,0.01,-2,9,0.677064220183486
"NUC_vs_CONTROL",3,1,3,9,0.00599484250318941,-2.22222222222222,9,0.678899082568807
"NUC_vs_CONTROL",3,1,3,9,0.00359381366380463,-2.44444444444444,9,0.684403669724771
"NUC_vs_CONTROL",3,1,3,9,0.00215443469003188,-2.66666666666667,9,0.684403669724771
"NUC_vs_CONTROL",3,1,3,9,0.00129154966501488,-2.88888888888889,9,0.684403669724771
"NUC_vs_CONTROL",3,1,3,9,0.000774263682681127,-3.11111111111111,9,0.684403669724771
"NUC_vs_CONTROL",3,1,3,9,0.000464158883361278,-3.33333333333333,9,0.68256880733945
"NUC_vs_CONTROL",3,1,3,9,0.000278255940220713,-3.55555555555556,9,0.680733944954128
"NUC_vs_CONTROL",3,1,3,9,0.000166810053720006,-3.77777777777778,9,0.680733944954128
"NUC_vs_CONTROL",3,1,3,9,1e-04,-4,9,0.680733944954128
"NUC_vs_CONTROL",3,1,4,9,0.01,-2,9,0.689908256880734
"NUC_vs_CONTROL",3,1,4,9,0.00599484250318941,-2.22222222222222,9,0.693577981651376
"NUC_vs_CONTROL",3,1,4,9,0.00359381366380463,-2.44444444444444,9,0.704587155963303
"NUC_vs_CONTROL",3,1,4,9,0.00215443469003188,-2.66666666666667,9,0.706422018348624
"NUC_vs_CONTROL",3,1,4,9,0.00129154966501488,-2.88888888888889,9,0.704587155963303
"NUC_vs_CONTROL",3,1,4,9,0.000774263682681127,-3.11111111111111,9,0.702752293577982
"NUC_vs_CONTROL",3,1,4,9,0.000464158883361278,-3.33333333333333,9,0.702752293577982
"NUC_vs_CONTROL",3,1,4,9,0.000278255940220713,-3.55555555555556,9,0.702752293577982
"NUC_vs_CONTROL",3,1,4,9,0.000166810053720006,-3.77777777777778,9,0.702752293577982
"NUC_vs_CONTROL",3,1,4,9,1e-04,-4,9,0.702752293577982
"NUC_vs_CONTROL",3,1,5,9,0.01,-2,9,0.711926605504587
"NUC_vs_CONTROL",3,1,5,9,0.00599484250318941,-2.22222222222222,9,0.713761467889908
"NUC_vs_CONTROL",3,1,5,9,0.00359381366380463,-2.44444444444444,9,0.713761467889908
"NUC_vs_CONTROL",3,1,5,9,0.00215443469003188,-2.66666666666667,9,0.715596330275229
"NUC_vs_CONTROL",3,1,5,9,0.00129154966501488,-2.88888888888889,9,0.721100917431193
"NUC_vs_CONTROL",3,1,5,9,0.000774263682681127,-3.11111111111111,9,0.719266055045872
"NUC_vs_CONTROL",3,1,5,9,0.000464158883361278,-3.33333333333333,9,0.721100917431193
"NUC_vs_CONTROL",3,1,5,9,0.000278255940220713,-3.55555555555556,9,0.721100917431193
"NUC_vs_CONTROL",3,1,5,9,0.000166810053720006,-3.77777777777778,9,0.721100917431193
"NUC_vs_CONTROL",3,1,5,9,1e-04,-4,9,0.721100917431193
"NUC_vs_CONTROL",3,1,1,10,0.01,-2,10,0.738095238095238
"NUC_vs_CONTROL",3,1,1,10,0.00599484250318941,-2.22222222222222,10,0.734432234432234
"NUC_vs_CONTROL",3,1,1,10,0.00359381366380463,-2.44444444444444,10,0.73992673992674
"NUC_vs_CONTROL",3,1,1,10,0.00215443469003188,-2.66666666666667,10,0.736263736263736
"NUC_vs_CONTROL",3,1,1,10,0.00129154966501488,-2.88888888888889,10,0.734432234432234
"NUC_vs_CONTROL",3,1,1,10,0.000774263682681127,-3.11111111111111,10,0.734432234432234
"NUC_vs_CONTROL",3,1,1,10,0.000464158883361278,-3.33333333333333,10,0.736263736263736
"NUC_vs_CONTROL",3,1,1,10,0.000278255940220713,-3.55555555555556,10,0.736263736263736
"NUC_vs_CONTROL",3,1,1,10,0.000166810053720006,-3.77777777777778,10,0.736263736263736
"NUC_vs_CONTROL",3,1,1,10,1e-04,-4,10,0.736263736263736
"NUC_vs_CONTROL",3,1,2,10,0.01,-2,10,0.666666666666667
"NUC_vs_CONTROL",3,1,2,10,0.00599484250318941,-2.22222222222222,10,0.672161172161172
"NUC_vs_CONTROL",3,1,2,10,0.00359381366380463,-2.44444444444444,10,0.673992673992674
"NUC_vs_CONTROL",3,1,2,10,0.00215443469003188,-2.66666666666667,10,0.675824175824176
"NUC_vs_CONTROL",3,1,2,10,0.00129154966501488,-2.88888888888889,10,0.677655677655678
"NUC_vs_CONTROL",3,1,2,10,0.000774263682681127,-3.11111111111111,10,0.677655677655678
"NUC_vs_CONTROL",3,1,2,10,0.000464158883361278,-3.33333333333333,10,0.677655677655678
"NUC_vs_CONTROL",3,1,2,10,0.000278255940220713,-3.55555555555556,10,0.677655677655678
"NUC_vs_CONTROL",3,1,2,10,0.000166810053720006,-3.77777777777778,10,0.677655677655678
"NUC_vs_CONTROL",3,1,2,10,1e-04,-4,10,0.677655677655678
"NUC_vs_CONTROL",3,1,3,10,0.01,-2,10,0.688073394495413
"NUC_vs_CONTROL",3,1,3,10,0.00599484250318941,-2.22222222222222,10,0.691743119266055
"NUC_vs_CONTROL",3,1,3,10,0.00359381366380463,-2.44444444444444,10,0.688073394495413
"NUC_vs_CONTROL",3,1,3,10,0.00215443469003188,-2.66666666666667,10,0.686238532110092
"NUC_vs_CONTROL",3,1,3,10,0.00129154966501488,-2.88888888888889,10,0.688073394495413
"NUC_vs_CONTROL",3,1,3,10,0.000774263682681127,-3.11111111111111,10,0.688073394495413
"NUC_vs_CONTROL",3,1,3,10,0.000464158883361278,-3.33333333333333,10,0.688073394495413
"NUC_vs_CONTROL",3,1,3,10,0.000278255940220713,-3.55555555555556,10,0.688073394495413
"NUC_vs_CONTROL",3,1,3,10,0.000166810053720006,-3.77777777777778,10,0.688073394495413
"NUC_vs_CONTROL",3,1,3,10,1e-04,-4,10,0.688073394495413
"NUC_vs_CONTROL",3,1,4,10,0.01,-2,10,0.702752293577982
"NUC_vs_CONTROL",3,1,4,10,0.00599484250318941,-2.22222222222222,10,0.700917431192661
"NUC_vs_CONTROL",3,1,4,10,0.00359381366380463,-2.44444444444444,10,0.704587155963303
"NUC_vs_CONTROL",3,1,4,10,0.00215443469003188,-2.66666666666667,10,0.704587155963303
"NUC_vs_CONTROL",3,1,4,10,0.00129154966501488,-2.88888888888889,10,0.704587155963303
"NUC_vs_CONTROL",3,1,4,10,0.000774263682681127,-3.11111111111111,10,0.706422018348624
"NUC_vs_CONTROL",3,1,4,10,0.000464158883361278,-3.33333333333333,10,0.708256880733945
"NUC_vs_CONTROL",3,1,4,10,0.000278255940220713,-3.55555555555556,10,0.708256880733945
"NUC_vs_CONTROL",3,1,4,10,0.000166810053720006,-3.77777777777778,10,0.710091743119266
"NUC_vs_CONTROL",3,1,4,10,1e-04,-4,10,0.710091743119266
"NUC_vs_CONTROL",3,1,5,10,0.01,-2,10,0.735779816513761
"NUC_vs_CONTROL",3,1,5,10,0.00599484250318941,-2.22222222222222,10,0.726605504587156
"NUC_vs_CONTROL",3,1,5,10,0.00359381366380463,-2.44444444444444,10,0.726605504587156
"NUC_vs_CONTROL",3,1,5,10,0.00215443469003188,-2.66666666666667,10,0.730275229357798
"NUC_vs_CONTROL",3,1,5,10,0.00129154966501488,-2.88888888888889,10,0.728440366972477
"NUC_vs_CONTROL",3,1,5,10,0.000774263682681127,-3.11111111111111,10,0.728440366972477
"NUC_vs_CONTROL",3,1,5,10,0.000464158883361278,-3.33333333333333,10,0.728440366972477
"NUC_vs_CONTROL",3,1,5,10,0.000278255940220713,-3.55555555555556,10,0.730275229357798
"NUC_vs_CONTROL",3,1,5,10,0.000166810053720006,-3.77777777777778,10,0.730275229357798
"NUC_vs_CONTROL",3,1,5,10,1e-04,-4,10,0.730275229357798
"NUC_vs_CONTROL",3,1,1,11,0.01,-2,11,0.749084249084249
"NUC_vs_CONTROL",3,1,1,11,0.00599484250318941,-2.22222222222222,11,0.738095238095238
"NUC_vs_CONTROL",3,1,1,11,0.00359381366380463,-2.44444444444444,11,0.734432234432234
"NUC_vs_CONTROL",3,1,1,11,0.00215443469003188,-2.66666666666667,11,0.73992673992674
"NUC_vs_CONTROL",3,1,1,11,0.00129154966501488,-2.88888888888889,11,0.738095238095238
"NUC_vs_CONTROL",3,1,1,11,0.000774263682681127,-3.11111111111111,11,0.738095238095238
"NUC_vs_CONTROL",3,1,1,11,0.000464158883361278,-3.33333333333333,11,0.738095238095238
"NUC_vs_CONTROL",3,1,1,11,0.000278255940220713,-3.55555555555556,11,0.738095238095238
"NUC_vs_CONTROL",3,1,1,11,0.000166810053720006,-3.77777777777778,11,0.738095238095238
"NUC_vs_CONTROL",3,1,1,11,1e-04,-4,11,0.736263736263736
"NUC_vs_CONTROL",3,1,2,11,0.01,-2,11,0.683150183150183
"NUC_vs_CONTROL",3,1,2,11,0.00599484250318941,-2.22222222222222,11,0.684981684981685
"NUC_vs_CONTROL",3,1,2,11,0.00359381366380463,-2.44444444444444,11,0.688644688644689
"NUC_vs_CONTROL",3,1,2,11,0.00215443469003188,-2.66666666666667,11,0.688644688644689
"NUC_vs_CONTROL",3,1,2,11,0.00129154966501488,-2.88888888888889,11,0.688644688644689
"NUC_vs_CONTROL",3,1,2,11,0.000774263682681127,-3.11111111111111,11,0.688644688644689
"NUC_vs_CONTROL",3,1,2,11,0.000464158883361278,-3.33333333333333,11,0.688644688644689
"NUC_vs_CONTROL",3,1,2,11,0.000278255940220713,-3.55555555555556,11,0.686813186813187
"NUC_vs_CONTROL",3,1,2,11,0.000166810053720006,-3.77777777777778,11,0.686813186813187
"NUC_vs_CONTROL",3,1,2,11,1e-04,-4,11,0.686813186813187
"NUC_vs_CONTROL",3,1,3,11,0.01,-2,11,0.675229357798165
"NUC_vs_CONTROL",3,1,3,11,0.00599484250318941,-2.22222222222222,11,0.678899082568807
"NUC_vs_CONTROL",3,1,3,11,0.00359381366380463,-2.44444444444444,11,0.675229357798165
"NUC_vs_CONTROL",3,1,3,11,0.00215443469003188,-2.66666666666667,11,0.678899082568807
"NUC_vs_CONTROL",3,1,3,11,0.00129154966501488,-2.88888888888889,11,0.68256880733945
"NUC_vs_CONTROL",3,1,3,11,0.000774263682681127,-3.11111111111111,11,0.68256880733945
"NUC_vs_CONTROL",3,1,3,11,0.000464158883361278,-3.33333333333333,11,0.68256880733945
"NUC_vs_CONTROL",3,1,3,11,0.000278255940220713,-3.55555555555556,11,0.68256880733945
"NUC_vs_CONTROL",3,1,3,11,0.000166810053720006,-3.77777777777778,11,0.684403669724771
"NUC_vs_CONTROL",3,1,3,11,1e-04,-4,11,0.684403669724771
"NUC_vs_CONTROL",3,1,4,11,0.01,-2,11,0.693577981651376
"NUC_vs_CONTROL",3,1,4,11,0.00599484250318941,-2.22222222222222,11,0.695412844036697
"NUC_vs_CONTROL",3,1,4,11,0.00359381366380463,-2.44444444444444,11,0.699082568807339
"NUC_vs_CONTROL",3,1,4,11,0.00215443469003188,-2.66666666666667,11,0.693577981651376
"NUC_vs_CONTROL",3,1,4,11,0.00129154966501488,-2.88888888888889,11,0.695412844036697
"NUC_vs_CONTROL",3,1,4,11,0.000774263682681127,-3.11111111111111,11,0.695412844036697
"NUC_vs_CONTROL",3,1,4,11,0.000464158883361278,-3.33333333333333,11,0.695412844036697
"NUC_vs_CONTROL",3,1,4,11,0.000278255940220713,-3.55555555555556,11,0.695412844036697
"NUC_vs_CONTROL",3,1,4,11,0.000166810053720006,-3.77777777777778,11,0.695412844036697
"NUC_vs_CONTROL",3,1,4,11,1e-04,-4,11,0.695412844036697
"NUC_vs_CONTROL",3,1,5,11,0.01,-2,10,0.728440366972477
"NUC_vs_CONTROL",3,1,5,11,0.00599484250318941,-2.22222222222222,10,0.730275229357798
"NUC_vs_CONTROL",3,1,5,11,0.00359381366380463,-2.44444444444444,10,0.732110091743119
"NUC_vs_CONTROL",3,1,5,11,0.00215443469003188,-2.66666666666667,10,0.737614678899083
"NUC_vs_CONTROL",3,1,5,11,0.00129154966501488,-2.88888888888889,10,0.737614678899083
"NUC_vs_CONTROL",3,1,5,11,0.000774263682681127,-3.11111111111111,10,0.737614678899083
"NUC_vs_CONTROL",3,1,5,11,0.000464158883361278,-3.33333333333333,10,0.737614678899083
"NUC_vs_CONTROL",3,1,5,11,0.000278255940220713,-3.55555555555556,10,0.739449541284404
"NUC_vs_CONTROL",3,1,5,11,0.000166810053720006,-3.77777777777778,10,0.741284403669725
"NUC_vs_CONTROL",3,1,5,11,1e-04,-4,10,0.741284403669725
"NUC_vs_CONTROL",3,1,1,12,0.01,-2,11,0.745421245421245
"NUC_vs_CONTROL",3,1,1,12,0.00599484250318941,-2.22222222222222,11,0.745421245421245
"NUC_vs_CONTROL",3,1,1,12,0.00359381366380463,-2.44444444444444,11,0.749084249084249
"NUC_vs_CONTROL",3,1,1,12,0.00215443469003188,-2.66666666666667,11,0.749084249084249
"NUC_vs_CONTROL",3,1,1,12,0.00129154966501488,-2.88888888888889,11,0.750915750915751
"NUC_vs_CONTROL",3,1,1,12,0.000774263682681127,-3.11111111111111,11,0.750915750915751
"NUC_vs_CONTROL",3,1,1,12,0.000464158883361278,-3.33333333333333,11,0.752747252747253
"NUC_vs_CONTROL",3,1,1,12,0.000278255940220713,-3.55555555555556,11,0.752747252747253
"NUC_vs_CONTROL",3,1,1,12,0.000166810053720006,-3.77777777777778,11,0.752747252747253
"NUC_vs_CONTROL",3,1,1,12,1e-04,-4,11,0.752747252747253
"NUC_vs_CONTROL",3,1,2,12,0.01,-2,11,0.69047619047619
"NUC_vs_CONTROL",3,1,2,12,0.00599484250318941,-2.22222222222222,11,0.694139194139194
"NUC_vs_CONTROL",3,1,2,12,0.00359381366380463,-2.44444444444444,11,0.694139194139194
"NUC_vs_CONTROL",3,1,2,12,0.00215443469003188,-2.66666666666667,11,0.697802197802198
"NUC_vs_CONTROL",3,1,2,12,0.00129154966501488,-2.88888888888889,11,0.705128205128205
"NUC_vs_CONTROL",3,1,2,12,0.000774263682681127,-3.11111111111111,11,0.705128205128205
"NUC_vs_CONTROL",3,1,2,12,0.000464158883361278,-3.33333333333333,11,0.706959706959707
"NUC_vs_CONTROL",3,1,2,12,0.000278255940220713,-3.55555555555556,11,0.706959706959707
"NUC_vs_CONTROL",3,1,2,12,0.000166810053720006,-3.77777777777778,11,0.706959706959707
"NUC_vs_CONTROL",3,1,2,12,1e-04,-4,11,0.706959706959707
"NUC_vs_CONTROL",3,1,3,12,0.01,-2,11,0.699082568807339
"NUC_vs_CONTROL",3,1,3,12,0.00599484250318941,-2.22222222222222,11,0.697247706422018
"NUC_vs_CONTROL",3,1,3,12,0.00359381366380463,-2.44444444444444,11,0.697247706422018
"NUC_vs_CONTROL",3,1,3,12,0.00215443469003188,-2.66666666666667,11,0.695412844036697
"NUC_vs_CONTROL",3,1,3,12,0.00129154966501488,-2.88888888888889,11,0.693577981651376
"NUC_vs_CONTROL",3,1,3,12,0.000774263682681127,-3.11111111111111,11,0.693577981651376
"NUC_vs_CONTROL",3,1,3,12,0.000464158883361278,-3.33333333333333,11,0.697247706422018
"NUC_vs_CONTROL",3,1,3,12,0.000278255940220713,-3.55555555555556,11,0.697247706422018
"NUC_vs_CONTROL",3,1,3,12,0.000166810053720006,-3.77777777777778,11,0.697247706422018
"NUC_vs_CONTROL",3,1,3,12,1e-04,-4,11,0.697247706422018
"NUC_vs_CONTROL",3,1,4,12,0.01,-2,11,0.702752293577982
"NUC_vs_CONTROL",3,1,4,12,0.00599484250318941,-2.22222222222222,11,0.704587155963303
"NUC_vs_CONTROL",3,1,4,12,0.00359381366380463,-2.44444444444444,11,0.708256880733945
"NUC_vs_CONTROL",3,1,4,12,0.00215443469003188,-2.66666666666667,11,0.708256880733945
"NUC_vs_CONTROL",3,1,4,12,0.00129154966501488,-2.88888888888889,11,0.708256880733945
"NUC_vs_CONTROL",3,1,4,12,0.000774263682681127,-3.11111111111111,11,0.710091743119266
"NUC_vs_CONTROL",3,1,4,12,0.000464158883361278,-3.33333333333333,11,0.710091743119266
"NUC_vs_CONTROL",3,1,4,12,0.000278255940220713,-3.55555555555556,11,0.710091743119266
"NUC_vs_CONTROL",3,1,4,12,0.000166810053720006,-3.77777777777778,11,0.710091743119266
"NUC_vs_CONTROL",3,1,4,12,1e-04,-4,11,0.710091743119266
"NUC_vs_CONTROL",3,1,5,12,0.01,-2,11,0.741284403669725
"NUC_vs_CONTROL",3,1,5,12,0.00599484250318941,-2.22222222222222,11,0.743119266055046
"NUC_vs_CONTROL",3,1,5,12,0.00359381366380463,-2.44444444444444,11,0.739449541284404
"NUC_vs_CONTROL",3,1,5,12,0.00215443469003188,-2.66666666666667,11,0.739449541284404
"NUC_vs_CONTROL",3,1,5,12,0.00129154966501488,-2.88888888888889,11,0.739449541284404
"NUC_vs_CONTROL",3,1,5,12,0.000774263682681127,-3.11111111111111,11,0.739449541284404
"NUC_vs_CONTROL",3,1,5,12,0.000464158883361278,-3.33333333333333,11,0.739449541284404
"NUC_vs_CONTROL",3,1,5,12,0.000278255940220713,-3.55555555555556,11,0.739449541284404
"NUC_vs_CONTROL",3,1,5,12,0.000166810053720006,-3.77777777777778,11,0.741284403669725
"NUC_vs_CONTROL",3,1,5,12,1e-04,-4,11,0.741284403669725
"NUC_vs_CONTROL",3,1,1,13,0.01,-2,12,0.758241758241758
"NUC_vs_CONTROL",3,1,1,13,0.00599484250318941,-2.22222222222222,12,0.758241758241758
"NUC_vs_CONTROL",3,1,1,13,0.00359381366380463,-2.44444444444444,12,0.76007326007326
"NUC_vs_CONTROL",3,1,1,13,0.00215443469003188,-2.66666666666667,12,0.763736263736264
"NUC_vs_CONTROL",3,1,1,13,0.00129154966501488,-2.88888888888889,12,0.767399267399267
"NUC_vs_CONTROL",3,1,1,13,0.000774263682681127,-3.11111111111111,12,0.767399267399267
"NUC_vs_CONTROL",3,1,1,13,0.000464158883361278,-3.33333333333333,12,0.767399267399267
"NUC_vs_CONTROL",3,1,1,13,0.000278255940220713,-3.55555555555556,12,0.767399267399267
"NUC_vs_CONTROL",3,1,1,13,0.000166810053720006,-3.77777777777778,12,0.767399267399267
"NUC_vs_CONTROL",3,1,1,13,1e-04,-4,12,0.767399267399267
"NUC_vs_CONTROL",3,1,2,13,0.01,-2,12,0.708791208791209
"NUC_vs_CONTROL",3,1,2,13,0.00599484250318941,-2.22222222222222,12,0.714285714285714
"NUC_vs_CONTROL",3,1,2,13,0.00359381366380463,-2.44444444444444,12,0.712454212454212
"NUC_vs_CONTROL",3,1,2,13,0.00215443469003188,-2.66666666666667,12,0.710622710622711
"NUC_vs_CONTROL",3,1,2,13,0.00129154966501488,-2.88888888888889,12,0.708791208791209
"NUC_vs_CONTROL",3,1,2,13,0.000774263682681127,-3.11111111111111,12,0.710622710622711
"NUC_vs_CONTROL",3,1,2,13,0.000464158883361278,-3.33333333333333,12,0.708791208791209
"NUC_vs_CONTROL",3,1,2,13,0.000278255940220713,-3.55555555555556,12,0.708791208791209
"NUC_vs_CONTROL",3,1,2,13,0.000166810053720006,-3.77777777777778,12,0.708791208791209
"NUC_vs_CONTROL",3,1,2,13,1e-04,-4,12,0.708791208791209
"NUC_vs_CONTROL",3,1,3,13,0.01,-2,12,0.704587155963303
"NUC_vs_CONTROL",3,1,3,13,0.00599484250318941,-2.22222222222222,12,0.700917431192661
"NUC_vs_CONTROL",3,1,3,13,0.00359381366380463,-2.44444444444444,12,0.700917431192661
"NUC_vs_CONTROL",3,1,3,13,0.00215443469003188,-2.66666666666667,12,0.699082568807339
"NUC_vs_CONTROL",3,1,3,13,0.00129154966501488,-2.88888888888889,12,0.700917431192661
"NUC_vs_CONTROL",3,1,3,13,0.000774263682681127,-3.11111111111111,12,0.699082568807339
"NUC_vs_CONTROL",3,1,3,13,0.000464158883361278,-3.33333333333333,12,0.697247706422018
"NUC_vs_CONTROL",3,1,3,13,0.000278255940220713,-3.55555555555556,12,0.697247706422018
"NUC_vs_CONTROL",3,1,3,13,0.000166810053720006,-3.77777777777778,12,0.695412844036697
"NUC_vs_CONTROL",3,1,3,13,1e-04,-4,12,0.693577981651376
"NUC_vs_CONTROL",3,1,4,13,0.01,-2,12,0.708256880733945
"NUC_vs_CONTROL",3,1,4,13,0.00599484250318941,-2.22222222222222,12,0.708256880733945
"NUC_vs_CONTROL",3,1,4,13,0.00359381366380463,-2.44444444444444,12,0.710091743119266
"NUC_vs_CONTROL",3,1,4,13,0.00215443469003188,-2.66666666666667,12,0.708256880733945
"NUC_vs_CONTROL",3,1,4,13,0.00129154966501488,-2.88888888888889,12,0.708256880733945
"NUC_vs_CONTROL",3,1,4,13,0.000774263682681127,-3.11111111111111,12,0.710091743119266
"NUC_vs_CONTROL",3,1,4,13,0.000464158883361278,-3.33333333333333,12,0.710091743119266
"NUC_vs_CONTROL",3,1,4,13,0.000278255940220713,-3.55555555555556,12,0.710091743119266
"NUC_vs_CONTROL",3,1,4,13,0.000166810053720006,-3.77777777777778,12,0.711926605504587
"NUC_vs_CONTROL",3,1,4,13,1e-04,-4,12,0.711926605504587
"NUC_vs_CONTROL",3,1,5,13,0.01,-2,12,0.746788990825688
"NUC_vs_CONTROL",3,1,5,13,0.00599484250318941,-2.22222222222222,12,0.755963302752294
"NUC_vs_CONTROL",3,1,5,13,0.00359381366380463,-2.44444444444444,12,0.761467889908257
"NUC_vs_CONTROL",3,1,5,13,0.00215443469003188,-2.66666666666667,12,0.757798165137615
"NUC_vs_CONTROL",3,1,5,13,0.00129154966501488,-2.88888888888889,12,0.759633027522936
"NUC_vs_CONTROL",3,1,5,13,0.000774263682681127,-3.11111111111111,12,0.759633027522936
"NUC_vs_CONTROL",3,1,5,13,0.000464158883361278,-3.33333333333333,12,0.759633027522936
"NUC_vs_CONTROL",3,1,5,13,0.000278255940220713,-3.55555555555556,12,0.759633027522936
"NUC_vs_CONTROL",3,1,5,13,0.000166810053720006,-3.77777777777778,12,0.759633027522936
"NUC_vs_CONTROL",3,1,5,13,1e-04,-4,12,0.759633027522936
"NUC_vs_CONTROL",3,1,1,14,0.01,-2,12,0.752747252747253
"NUC_vs_CONTROL",3,1,1,14,0.00599484250318941,-2.22222222222222,12,0.750915750915751
"NUC_vs_CONTROL",3,1,1,14,0.00359381366380463,-2.44444444444444,12,0.752747252747253
"NUC_vs_CONTROL",3,1,1,14,0.00215443469003188,-2.66666666666667,12,0.752747252747253
"NUC_vs_CONTROL",3,1,1,14,0.00129154966501488,-2.88888888888889,12,0.752747252747253
"NUC_vs_CONTROL",3,1,1,14,0.000774263682681127,-3.11111111111111,12,0.754578754578755
