"repeat_id","outer_fold","inner_fold","t_end","eps","log10_eps","k_use","accuracy"
3,5,2,19,1e-06,-6,9,0.598639455782313
3,5,3,19,1e-06,-6,10,0.56551724137931
3,5,4,19,1e-06,-6,10,0.552447552447552
3,5,5,19,1e-06,-6,10,0.584507042253521
3,5,1,20,1e-06,-6,10,0.577181208053691
3,5,2,20,1e-06,-6,10,0.571428571428571
3,5,3,20,1e-06,-6,10,0.572413793103448
3,5,4,20,1e-06,-6,10,0.58041958041958
3,5,5,20,1e-06,-6,10,0.584507042253521
4,1,1,6,1e-06,-6,4,0.625850340136054
4,1,2,6,1e-06,-6,4,0.554794520547945
4,1,3,6,1e-06,-6,4,0.611111111111111
4,1,4,6,1e-06,-6,4,0.661971830985915
4,1,5,6,1e-06,-6,4,0.624113475177305
4,1,1,7,1e-06,-6,5,0.646258503401361
4,1,2,7,1e-06,-6,5,0.568493150684932
4,1,3,7,1e-06,-6,5,0.631944444444444
4,1,4,7,1e-06,-6,5,0.697183098591549
4,1,5,7,1e-06,-6,5,0.609929078014184
4,1,1,8,1e-06,-6,5,0.63265306122449
4,1,2,8,1e-06,-6,5,0.547945205479452
4,1,3,8,1e-06,-6,5,0.597222222222222
4,1,4,8,1e-06,-6,5,0.697183098591549
4,1,5,8,1e-06,-6,5,0.609929078014184
4,1,1,9,1e-06,-6,6,0.619047619047619
4,1,2,9,1e-06,-6,5,0.554794520547945
4,1,3,9,1e-06,-6,6,0.555555555555556
4,1,4,9,1e-06,-6,6,0.633802816901408
4,1,5,9,1e-06,-6,6,0.553191489361702
4,1,1,10,1e-06,-6,6,0.63265306122449
4,1,2,10,1e-06,-6,6,0.534246575342466
4,1,3,10,1e-06,-6,6,0.555555555555556
4,1,4,10,1e-06,-6,6,0.584507042253521
4,1,5,10,1e-06,-6,6,0.560283687943262
4,1,1,11,1e-06,-6,7,0.571428571428571
4,1,2,11,1e-06,-6,6,0.547945205479452
4,1,3,11,1e-06,-6,7,0.5625
4,1,4,11,1e-06,-6,7,0.563380281690141
4,1,5,11,1e-06,-6,7,0.524822695035461
4,1,1,12,1e-06,-6,7,0.557823129251701
4,1,2,12,1e-06,-6,7,0.568493150684932
4,1,3,12,1e-06,-6,7,0.534722222222222
4,1,4,12,1e-06,-6,7,0.542253521126761
4,1,5,12,1e-06,-6,7,0.50354609929078
4,1,1,13,1e-06,-6,7,0.591836734693878
4,1,2,13,1e-06,-6,7,0.527397260273973
4,1,3,13,1e-06,-6,7,0.534722222222222
4,1,4,13,1e-06,-6,7,0.570422535211268
4,1,5,13,1e-06,-6,7,0.517730496453901
4,1,1,14,1e-06,-6,7,0.591836734693878
4,1,2,14,1e-06,-6,7,0.513698630136986
4,1,3,14,1e-06,-6,8,0.569444444444444
4,1,4,14,1e-06,-6,7,0.563380281690141
4,1,5,14,1e-06,-6,7,0.531914893617021
4,1,1,15,1e-06,-6,8,0.605442176870748
4,1,2,15,1e-06,-6,8,0.520547945205479
4,1,3,15,1e-06,-6,8,0.569444444444444
4,1,4,15,1e-06,-6,8,0.556338028169014
4,1,5,15,1e-06,-6,8,0.50354609929078
4,1,1,16,1e-06,-6,8,0.578231292517007
4,1,2,16,1e-06,-6,8,0.527397260273973
4,1,3,16,1e-06,-6,8,0.576388888888889
4,1,4,16,1e-06,-6,8,0.549295774647887
4,1,5,16,1e-06,-6,8,0.517730496453901
4,1,1,17,1e-06,-6,9,0.557823129251701
4,1,2,17,1e-06,-6,8,0.493150684931507
4,1,3,17,1e-06,-6,9,0.597222222222222
4,1,4,17,1e-06,-6,9,0.542253521126761
4,1,5,17,1e-06,-6,9,0.539007092198582
4,1,1,18,1e-06,-6,9,0.54421768707483
4,1,2,18,1e-06,-6,9,0.554794520547945
4,1,3,18,1e-06,-6,9,0.604166666666667
4,1,4,18,1e-06,-6,9,0.549295774647887
4,1,5,18,1e-06,-6,9,0.546099290780142
4,1,1,19,1e-06,-6,9,0.557823129251701
4,1,2,19,1e-06,-6,9,0.554794520547945
4,1,3,19,1e-06,-6,10,0.583333333333333
4,1,4,19,1e-06,-6,9,0.563380281690141
4,1,5,19,1e-06,-6,9,0.567375886524823
4,1,1,20,1e-06,-6,10,0.585034013605442
4,1,2,20,1e-06,-6,10,0.589041095890411
4,1,3,20,1e-06,-6,10,0.604166666666667
4,1,4,20,1e-06,-6,10,0.556338028169014
4,1,5,20,1e-06,-6,10,0.524822695035461
4,2,1,6,1e-06,-6,4,0.581081081081081
4,2,2,6,1e-06,-6,4,0.684931506849315
4,2,3,6,1e-06,-6,4,0.569444444444444
4,2,4,6,1e-06,-6,4,0.584507042253521
4,2,5,6,1e-06,-6,4,0.638297872340426
4,2,1,7,1e-06,-6,5,0.594594594594595
4,2,2,7,1e-06,-6,5,0.650684931506849
4,2,3,7,1e-06,-6,5,0.576388888888889
4,2,4,7,1e-06,-6,5,0.647887323943662
4,2,5,7,1e-06,-6,5,0.638297872340426
4,2,1,8,1e-06,-6,5,0.594594594594595
4,2,2,8,1e-06,-6,5,0.623287671232877
4,2,3,8,1e-06,-6,5,0.590277777777778
4,2,4,8,1e-06,-6,5,0.647887323943662
4,2,5,8,1e-06,-6,5,0.609929078014184
4,2,1,9,1e-06,-6,6,0.587837837837838
4,2,2,9,1e-06,-6,6,0.582191780821918
4,2,3,9,1e-06,-6,6,0.583333333333333
4,2,4,9,1e-06,-6,6,0.619718309859155
4,2,5,9,1e-06,-6,6,0.581560283687943
4,2,1,10,1e-06,-6,7,0.574324324324324
4,2,2,10,1e-06,-6,6,0.589041095890411
4,2,3,10,1e-06,-6,6,0.576388888888889
4,2,4,10,1e-06,-6,6,0.577464788732394
4,2,5,10,1e-06,-6,7,0.595744680851064
4,2,1,11,1e-06,-6,7,0.547297297297297
4,2,2,11,1e-06,-6,7,0.595890410958904
4,2,3,11,1e-06,-6,7,0.5625
4,2,4,11,1e-06,-6,7,0.577464788732394
4,2,5,11,1e-06,-6,7,0.567375886524823
4,2,1,12,1e-06,-6,7,0.554054054054054
4,2,2,12,1e-06,-6,7,0.561643835616438
4,2,3,12,1e-06,-6,7,0.534722222222222
4,2,4,12,1e-06,-6,7,0.563380281690141
4,2,5,12,1e-06,-6,7,0.567375886524823
4,2,1,13,1e-06,-6,8,0.540540540540541
4,2,2,13,1e-06,-6,7,0.582191780821918
4,2,3,13,1e-06,-6,7,0.513888888888889
4,2,4,13,1e-06,-6,7,0.542253521126761
4,2,5,13,1e-06,-6,8,0.560283687943262
4,2,1,14,1e-06,-6,8,0.567567567567568
4,2,2,14,1e-06,-6,8,0.582191780821918
4,2,3,14,1e-06,-6,7,0.534722222222222
4,2,4,14,1e-06,-6,8,0.563380281690141
4,2,5,14,1e-06,-6,8,0.553191489361702
4,2,1,15,1e-06,-6,8,0.594594594594595
4,2,2,15,1e-06,-6,8,0.595890410958904
4,2,3,15,1e-06,-6,8,0.527777777777778
4,2,4,15,1e-06,-6,8,0.570422535211268
4,2,5,15,1e-06,-6,8,0.553191489361702
4,2,1,16,1e-06,-6,9,0.635135135135135
4,2,2,16,1e-06,-6,8,0.575342465753425
4,2,3,16,1e-06,-6,8,0.541666666666667
4,2,4,16,1e-06,-6,8,0.584507042253521
4,2,5,16,1e-06,-6,9,0.539007092198582
4,2,1,17,1e-06,-6,9,0.628378378378378
4,2,2,17,1e-06,-6,9,0.582191780821918
4,2,3,17,1e-06,-6,8,0.520833333333333
4,2,4,17,1e-06,-6,9,0.556338028169014
4,2,5,17,1e-06,-6,9,0.539007092198582
4,2,1,18,1e-06,-6,9,0.648648648648649
4,2,2,18,1e-06,-6,9,0.575342465753425
4,2,3,18,1e-06,-6,9,0.555555555555556
4,2,4,18,1e-06,-6,9,0.549295774647887
4,2,5,18,1e-06,-6,9,0.531914893617021
4,2,1,19,1e-06,-6,10,0.621621621621622
4,2,2,19,1e-06,-6,10,0.595890410958904
4,2,3,19,1e-06,-6,9,0.534722222222222
4,2,4,19,1e-06,-6,10,0.549295774647887
4,2,5,19,1e-06,-6,10,0.524822695035461
4,2,1,20,1e-06,-6,10,0.628378378378378
4,2,2,20,1e-06,-6,10,0.582191780821918
4,2,3,20,1e-06,-6,9,0.527777777777778
4,2,4,20,1e-06,-6,10,0.549295774647887
4,2,5,20,1e-06,-6,10,0.524822695035461
4,3,1,6,1e-06,-6,4,0.563758389261745
4,3,2,6,1e-06,-6,4,0.625850340136054
4,3,3,6,1e-06,-6,4,0.569444444444444
4,3,4,6,1e-06,-6,4,0.577464788732394
4,3,5,6,1e-06,-6,4,0.683098591549296
4,3,1,7,1e-06,-6,5,0.651006711409396
4,3,2,7,1e-06,-6,5,0.646258503401361
4,3,3,7,1e-06,-6,5,0.576388888888889
4,3,4,7,1e-06,-6,5,0.626760563380282
4,3,5,7,1e-06,-6,5,0.676056338028169
4,3,1,8,1e-06,-6,5,0.604026845637584
4,3,2,8,1e-06,-6,5,0.63265306122449
4,3,3,8,1e-06,-6,5,0.520833333333333
4,3,4,8,1e-06,-6,5,0.612676056338028
4,3,5,8,1e-06,-6,5,0.690140845070423
4,3,1,9,1e-06,-6,6,0.63758389261745
4,3,2,9,1e-06,-6,6,0.585034013605442
4,3,3,9,1e-06,-6,6,0.520833333333333
4,3,4,9,1e-06,-6,6,0.570422535211268
4,3,5,9,1e-06,-6,6,0.669014084507042
4,3,1,10,1e-06,-6,6,0.630872483221476
4,3,2,10,1e-06,-6,6,0.571428571428571
4,3,3,10,1e-06,-6,6,0.486111111111111
4,3,4,10,1e-06,-6,6,0.556338028169014
4,3,5,10,1e-06,-6,6,0.626760563380282
4,3,1,11,1e-06,-6,7,0.630872483221476
4,3,2,11,1e-06,-6,7,0.551020408163265
4,3,3,11,1e-06,-6,7,0.472222222222222
4,3,4,11,1e-06,-6,7,0.485915492957746
4,3,5,11,1e-06,-6,7,0.612676056338028
4,3,1,12,1e-06,-6,7,0.63758389261745
4,3,2,12,1e-06,-6,7,0.557823129251701
4,3,3,12,1e-06,-6,7,0.486111111111111
4,3,4,12,1e-06,-6,7,0.492957746478873
