"threshold","repeat_id","fold_id","feature_set","classifier","accuracy"
12,11,4,"CDPA_only","RF",0.692737430167598
12,11,4,"CDPA_only","MultinomialLasso",0.64804469273743
12,11,4,"CDPA_only","Mahalanobis",0.402234636871508
12,11,5,"ILR_CDPA","RF",0.724719101123595
12,11,5,"ILR_CDPA","MultinomialLasso",0.691011235955056
12,11,5,"ILR_CDPA","Mahalanobis",0.337078651685393
12,11,5,"ILR_only","RF",0.382022471910112
12,11,5,"ILR_only","MultinomialLasso",0.398876404494382
12,11,5,"ILR_only","Mahalanobis",0.235955056179775
12,11,5,"CDPA_only","RF",0.696629213483146
12,11,5,"CDPA_only","MultinomialLasso",0.702247191011236
12,11,5,"CDPA_only","Mahalanobis",0.382022471910112
12,12,1,"ILR_CDPA","RF",0.679347826086957
12,12,1,"ILR_CDPA","MultinomialLasso",0.690217391304348
12,12,1,"ILR_CDPA","Mahalanobis",0.385869565217391
12,12,1,"ILR_only","RF",0.33695652173913
12,12,1,"ILR_only","MultinomialLasso",0.380434782608696
12,12,1,"ILR_only","Mahalanobis",0.28804347826087
12,12,1,"CDPA_only","RF",0.668478260869565
12,12,1,"CDPA_only","MultinomialLasso",0.673913043478261
12,12,1,"CDPA_only","Mahalanobis",0.375
12,12,2,"ILR_CDPA","RF",0.704918032786885
12,12,2,"ILR_CDPA","MultinomialLasso",0.683060109289617
12,12,2,"ILR_CDPA","Mahalanobis",0.459016393442623
12,12,2,"ILR_only","RF",0.398907103825137
12,12,2,"ILR_only","MultinomialLasso",0.398907103825137
12,12,2,"ILR_only","Mahalanobis",0.273224043715847
12,12,2,"CDPA_only","RF",0.710382513661202
12,12,2,"CDPA_only","MultinomialLasso",0.633879781420765
12,12,2,"CDPA_only","Mahalanobis",0.387978142076503
12,12,3,"ILR_CDPA","RF",0.716666666666667
12,12,3,"ILR_CDPA","MultinomialLasso",0.688888888888889
12,12,3,"ILR_CDPA","Mahalanobis",0.433333333333333
12,12,3,"ILR_only","RF",0.338888888888889
12,12,3,"ILR_only","MultinomialLasso",0.361111111111111
12,12,3,"ILR_only","Mahalanobis",0.227777777777778
12,12,3,"CDPA_only","RF",0.7
12,12,3,"CDPA_only","MultinomialLasso",0.661111111111111
12,12,3,"CDPA_only","Mahalanobis",0.455555555555556
12,12,4,"ILR_CDPA","RF",0.709497206703911
12,12,4,"ILR_CDPA","MultinomialLasso",0.681564245810056
12,12,4,"ILR_CDPA","Mahalanobis",0.41340782122905
12,12,4,"ILR_only","RF",0.363128491620112
12,12,4,"ILR_only","MultinomialLasso",0.402234636871508
12,12,4,"ILR_only","Mahalanobis",0.256983240223464
12,12,4,"CDPA_only","RF",0.687150837988827
12,12,4,"CDPA_only","MultinomialLasso",0.653631284916201
12,12,4,"CDPA_only","Mahalanobis",0.435754189944134
12,12,5,"ILR_CDPA","RF",0.668539325842697
12,12,5,"ILR_CDPA","MultinomialLasso",0.662921348314607
12,12,5,"ILR_CDPA","Mahalanobis",0.348314606741573
12,12,5,"ILR_only","RF",0.370786516853933
12,12,5,"ILR_only","MultinomialLasso",0.382022471910112
12,12,5,"ILR_only","Mahalanobis",0.207865168539326
12,12,5,"CDPA_only","RF",0.702247191011236
12,12,5,"CDPA_only","MultinomialLasso",0.629213483146067
12,12,5,"CDPA_only","Mahalanobis",0.365168539325843
12,13,1,"ILR_CDPA","RF",0.71195652173913
12,13,1,"ILR_CDPA","MultinomialLasso",0.652173913043478
12,13,1,"ILR_CDPA","Mahalanobis",0.385869565217391
12,13,1,"ILR_only","RF",0.358695652173913
12,13,1,"ILR_only","MultinomialLasso",0.375
12,13,1,"ILR_only","Mahalanobis",0.222826086956522
12,13,1,"CDPA_only","RF",0.695652173913043
12,13,1,"CDPA_only","MultinomialLasso",0.66304347826087
12,13,1,"CDPA_only","Mahalanobis",0.364130434782609
12,13,2,"ILR_CDPA","RF",0.688524590163934
12,13,2,"ILR_CDPA","MultinomialLasso",0.672131147540984
12,13,2,"ILR_CDPA","Mahalanobis",0.398907103825137
12,13,2,"ILR_only","RF",0.377049180327869
12,13,2,"ILR_only","MultinomialLasso",0.371584699453552
12,13,2,"ILR_only","Mahalanobis",0.240437158469945
12,13,2,"CDPA_only","RF",0.688524590163934
12,13,2,"CDPA_only","MultinomialLasso",0.639344262295082
12,13,2,"CDPA_only","Mahalanobis",0.448087431693989
12,13,3,"ILR_CDPA","RF",0.683333333333333
12,13,3,"ILR_CDPA","MultinomialLasso",0.661111111111111
12,13,3,"ILR_CDPA","Mahalanobis",0.4
12,13,3,"ILR_only","RF",0.372222222222222
12,13,3,"ILR_only","MultinomialLasso",0.355555555555556
12,13,3,"ILR_only","Mahalanobis",0.283333333333333
12,13,3,"CDPA_only","RF",0.666666666666667
12,13,3,"CDPA_only","MultinomialLasso",0.633333333333333
12,13,3,"CDPA_only","Mahalanobis",0.35
12,13,4,"ILR_CDPA","RF",0.698324022346369
12,13,4,"ILR_CDPA","MultinomialLasso",0.675977653631285
12,13,4,"ILR_CDPA","Mahalanobis",0.435754189944134
12,13,4,"ILR_only","RF",0.307262569832402
12,13,4,"ILR_only","MultinomialLasso",0.396648044692737
12,13,4,"ILR_only","Mahalanobis",0.212290502793296
12,13,4,"CDPA_only","RF",0.692737430167598
12,13,4,"CDPA_only","MultinomialLasso",0.659217877094972
12,13,4,"CDPA_only","Mahalanobis",0.452513966480447
12,13,5,"ILR_CDPA","RF",0.674157303370786
12,13,5,"ILR_CDPA","MultinomialLasso",0.674157303370786
12,13,5,"ILR_CDPA","Mahalanobis",0.398876404494382
12,13,5,"ILR_only","RF",0.365168539325843
12,13,5,"ILR_only","MultinomialLasso",0.415730337078652
12,13,5,"ILR_only","Mahalanobis",0.241573033707865
12,13,5,"CDPA_only","RF",0.674157303370786
12,13,5,"CDPA_only","MultinomialLasso",0.668539325842697
12,13,5,"CDPA_only","Mahalanobis",0.404494382022472
12,14,1,"ILR_CDPA","RF",0.706521739130435
12,14,1,"ILR_CDPA","MultinomialLasso",0.695652173913043
12,14,1,"ILR_CDPA","Mahalanobis",0.46195652173913
12,14,1,"ILR_only","RF",0.380434782608696
12,14,1,"ILR_only","MultinomialLasso",0.423913043478261
12,14,1,"ILR_only","Mahalanobis",0.277173913043478
12,14,1,"CDPA_only","RF",0.690217391304348
12,14,1,"CDPA_only","MultinomialLasso",0.673913043478261
12,14,1,"CDPA_only","Mahalanobis",0.472826086956522
12,14,2,"ILR_CDPA","RF",0.710382513661202
12,14,2,"ILR_CDPA","MultinomialLasso",0.683060109289617
12,14,2,"ILR_CDPA","Mahalanobis",0.415300546448087
12,14,2,"ILR_only","RF",0.387978142076503
12,14,2,"ILR_only","MultinomialLasso",0.349726775956284
12,14,2,"ILR_only","Mahalanobis",0.229508196721311
12,14,2,"CDPA_only","RF",0.672131147540984
12,14,2,"CDPA_only","MultinomialLasso",0.639344262295082
12,14,2,"CDPA_only","Mahalanobis",0.387978142076503
12,14,3,"ILR_CDPA","RF",0.694444444444444
12,14,3,"ILR_CDPA","MultinomialLasso",0.666666666666667
12,14,3,"ILR_CDPA","Mahalanobis",0.427777777777778
12,14,3,"ILR_only","RF",0.377777777777778
12,14,3,"ILR_only","MultinomialLasso",0.383333333333333
12,14,3,"ILR_only","Mahalanobis",0.266666666666667
12,14,3,"CDPA_only","RF",0.7
12,14,3,"CDPA_only","MultinomialLasso",0.661111111111111
12,14,3,"CDPA_only","Mahalanobis",0.405555555555556
12,14,4,"ILR_CDPA","RF",0.70391061452514
12,14,4,"ILR_CDPA","MultinomialLasso",0.653631284916201
12,14,4,"ILR_CDPA","Mahalanobis",0.363128491620112
12,14,4,"ILR_only","RF",0.335195530726257
12,14,4,"ILR_only","MultinomialLasso",0.396648044692737
12,14,4,"ILR_only","Mahalanobis",0.251396648044693
12,14,4,"CDPA_only","RF",0.675977653631285
12,14,4,"CDPA_only","MultinomialLasso",0.642458100558659
12,14,4,"CDPA_only","Mahalanobis",0.340782122905028
12,14,5,"ILR_CDPA","RF",0.691011235955056
12,14,5,"ILR_CDPA","MultinomialLasso",0.662921348314607
12,14,5,"ILR_CDPA","Mahalanobis",0.365168539325843
12,14,5,"ILR_only","RF",0.342696629213483
12,14,5,"ILR_only","MultinomialLasso",0.370786516853933
12,14,5,"ILR_only","Mahalanobis",0.219101123595506
12,14,5,"CDPA_only","RF",0.696629213483146
12,14,5,"CDPA_only","MultinomialLasso",0.662921348314607
12,14,5,"CDPA_only","Mahalanobis",0.404494382022472
12,15,1,"ILR_CDPA","RF",0.690217391304348
12,15,1,"ILR_CDPA","MultinomialLasso",0.690217391304348
12,15,1,"ILR_CDPA","Mahalanobis",0.402173913043478
12,15,1,"ILR_only","RF",0.353260869565217
12,15,1,"ILR_only","MultinomialLasso",0.375
12,15,1,"ILR_only","Mahalanobis",0.244565217391304
12,15,1,"CDPA_only","RF",0.679347826086957
12,15,1,"CDPA_only","MultinomialLasso",0.646739130434783
12,15,1,"CDPA_only","Mahalanobis",0.342391304347826
12,15,2,"ILR_CDPA","RF",0.699453551912568
12,15,2,"ILR_CDPA","MultinomialLasso",0.688524590163934
12,15,2,"ILR_CDPA","Mahalanobis",0.426229508196721
12,15,2,"ILR_only","RF",0.404371584699454
12,15,2,"ILR_only","MultinomialLasso",0.371584699453552
12,15,2,"ILR_only","Mahalanobis",0.300546448087432
12,15,2,"CDPA_only","RF",0.704918032786885
12,15,2,"CDPA_only","MultinomialLasso",0.66120218579235
12,15,2,"CDPA_only","Mahalanobis",0.415300546448087
12,15,3,"ILR_CDPA","RF",0.688888888888889
12,15,3,"ILR_CDPA","MultinomialLasso",0.683333333333333
12,15,3,"ILR_CDPA","Mahalanobis",0.411111111111111
12,15,3,"ILR_only","RF",0.355555555555556
12,15,3,"ILR_only","MultinomialLasso",0.4
12,15,3,"ILR_only","Mahalanobis",0.261111111111111
12,15,3,"CDPA_only","RF",0.705555555555556
12,15,3,"CDPA_only","MultinomialLasso",0.655555555555556
12,15,3,"CDPA_only","Mahalanobis",0.411111111111111
12,15,4,"ILR_CDPA","RF",0.70391061452514
12,15,4,"ILR_CDPA","MultinomialLasso",0.692737430167598
12,15,4,"ILR_CDPA","Mahalanobis",0.446927374301676
12,15,4,"ILR_only","RF",0.396648044692737
12,15,4,"ILR_only","MultinomialLasso",0.418994413407821
12,15,4,"ILR_only","Mahalanobis",0.284916201117318
12,15,4,"CDPA_only","RF",0.687150837988827
12,15,4,"CDPA_only","MultinomialLasso",0.687150837988827
12,15,4,"CDPA_only","Mahalanobis",0.418994413407821
12,15,5,"ILR_CDPA","RF",0.713483146067416
12,15,5,"ILR_CDPA","MultinomialLasso",0.685393258426966
12,15,5,"ILR_CDPA","Mahalanobis",0.432584269662921
12,15,5,"ILR_only","RF",0.353932584269663
12,15,5,"ILR_only","MultinomialLasso",0.365168539325843
12,15,5,"ILR_only","Mahalanobis",0.230337078651685
12,15,5,"CDPA_only","RF",0.713483146067416
12,15,5,"CDPA_only","MultinomialLasso",0.651685393258427
12,15,5,"CDPA_only","Mahalanobis",0.460674157303371
12,16,1,"ILR_CDPA","RF",0.701086956521739
12,16,1,"ILR_CDPA","MultinomialLasso",0.684782608695652
12,16,1,"ILR_CDPA","Mahalanobis",0.407608695652174
12,16,1,"ILR_only","RF",0.320652173913043
12,16,1,"ILR_only","MultinomialLasso",0.385869565217391
12,16,1,"ILR_only","Mahalanobis",0.222826086956522
12,16,1,"CDPA_only","RF",0.684782608695652
12,16,1,"CDPA_only","MultinomialLasso",0.673913043478261
12,16,1,"CDPA_only","Mahalanobis",0.364130434782609
12,16,2,"ILR_CDPA","RF",0.666666666666667
12,16,2,"ILR_CDPA","MultinomialLasso",0.672131147540984
12,16,2,"ILR_CDPA","Mahalanobis",0.469945355191257
12,16,2,"ILR_only","RF",0.404371584699454
12,16,2,"ILR_only","MultinomialLasso",0.377049180327869
12,16,2,"ILR_only","Mahalanobis",0.289617486338798
12,16,2,"CDPA_only","RF",0.704918032786885
12,16,2,"CDPA_only","MultinomialLasso",0.650273224043716
12,16,2,"CDPA_only","Mahalanobis",0.420765027322404
12,16,3,"ILR_CDPA","RF",0.694444444444444
12,16,3,"ILR_CDPA","MultinomialLasso",0.638888888888889
12,16,3,"ILR_CDPA","Mahalanobis",0.366666666666667
12,16,3,"ILR_only","RF",0.366666666666667
12,16,3,"ILR_only","MultinomialLasso",0.388888888888889
12,16,3,"ILR_only","Mahalanobis",0.222222222222222
12,16,3,"CDPA_only","RF",0.694444444444444
12,16,3,"CDPA_only","MultinomialLasso",0.633333333333333
12,16,3,"CDPA_only","Mahalanobis",0.411111111111111
12,16,4,"ILR_CDPA","RF",0.681564245810056
12,16,4,"ILR_CDPA","MultinomialLasso",0.670391061452514
12,16,4,"ILR_CDPA","Mahalanobis",0.379888268156425
12,16,4,"ILR_only","RF",0.340782122905028
12,16,4,"ILR_only","MultinomialLasso",0.379888268156425
12,16,4,"ILR_only","Mahalanobis",0.245810055865922
12,16,4,"CDPA_only","RF",0.64804469273743
12,16,4,"CDPA_only","MultinomialLasso",0.614525139664804
12,16,4,"CDPA_only","Mahalanobis",0.402234636871508
12,16,5,"ILR_CDPA","RF",0.730337078651685
12,16,5,"ILR_CDPA","MultinomialLasso",0.685393258426966
12,16,5,"ILR_CDPA","Mahalanobis",0.382022471910112
12,16,5,"ILR_only","RF",0.376404494382022
12,16,5,"ILR_only","MultinomialLasso",0.387640449438202
12,16,5,"ILR_only","Mahalanobis",0.241573033707865
12,16,5,"CDPA_only","RF",0.719101123595506
12,16,5,"CDPA_only","MultinomialLasso",0.685393258426966
12,16,5,"CDPA_only","Mahalanobis",0.415730337078652
12,17,1,"ILR_CDPA","RF",0.722826086956522
12,17,1,"ILR_CDPA","MultinomialLasso",0.71195652173913
12,17,1,"ILR_CDPA","Mahalanobis",0.445652173913043
12,17,1,"ILR_only","RF",0.364130434782609
12,17,1,"ILR_only","MultinomialLasso",0.407608695652174
12,17,1,"ILR_only","Mahalanobis",0.331521739130435
12,17,1,"CDPA_only","RF",0.722826086956522
12,17,1,"CDPA_only","MultinomialLasso",0.673913043478261
12,17,1,"CDPA_only","Mahalanobis",0.41304347826087
12,17,2,"ILR_CDPA","RF",0.666666666666667
12,17,2,"ILR_CDPA","MultinomialLasso",0.650273224043716
12,17,2,"ILR_CDPA","Mahalanobis",0.377049180327869
12,17,2,"ILR_only","RF",0.382513661202186
12,17,2,"ILR_only","MultinomialLasso",0.404371584699454
12,17,2,"ILR_only","Mahalanobis",0.234972677595628
12,17,2,"CDPA_only","RF",0.650273224043716
12,17,2,"CDPA_only","MultinomialLasso",0.639344262295082
12,17,2,"CDPA_only","Mahalanobis",0.420765027322404
12,17,3,"ILR_CDPA","RF",0.683333333333333
12,17,3,"ILR_CDPA","MultinomialLasso",0.666666666666667
12,17,3,"ILR_CDPA","Mahalanobis",0.366666666666667
12,17,3,"ILR_only","RF",0.316666666666667
12,17,3,"ILR_only","MultinomialLasso",0.361111111111111
12,17,3,"ILR_only","Mahalanobis",0.205555555555556
12,17,3,"CDPA_only","RF",0.661111111111111
12,17,3,"CDPA_only","MultinomialLasso",0.661111111111111
12,17,3,"CDPA_only","Mahalanobis",0.388888888888889
12,17,4,"ILR_CDPA","RF",0.748603351955307
12,17,4,"ILR_CDPA","MultinomialLasso",0.715083798882682
12,17,4,"ILR_CDPA","Mahalanobis",0.435754189944134
12,17,4,"ILR_only","RF",0.340782122905028
12,17,4,"ILR_only","MultinomialLasso",0.357541899441341
12,17,4,"ILR_only","Mahalanobis",0.256983240223464
12,17,4,"CDPA_only","RF",0.759776536312849
12,17,4,"CDPA_only","MultinomialLasso",0.70391061452514
12,17,4,"CDPA_only","Mahalanobis",0.458100558659218
12,17,5,"ILR_CDPA","RF",0.674157303370786
12,17,5,"ILR_CDPA","MultinomialLasso",0.606741573033708
12,17,5,"ILR_CDPA","Mahalanobis",0.353932584269663
12,17,5,"ILR_only","RF",0.376404494382022
12,17,5,"ILR_only","MultinomialLasso",0.387640449438202
12,17,5,"ILR_only","Mahalanobis",0.219101123595506
12,17,5,"CDPA_only","RF",0.657303370786517
12,17,5,"CDPA_only","MultinomialLasso",0.623595505617977
12,17,5,"CDPA_only","Mahalanobis",0.348314606741573
12,18,1,"ILR_CDPA","RF",0.646739130434783
12,18,1,"ILR_CDPA","MultinomialLasso",0.641304347826087
12,18,1,"ILR_CDPA","Mahalanobis",0.309782608695652
12,18,1,"ILR_only","RF",0.391304347826087
12,18,1,"ILR_only","MultinomialLasso",0.396739130434783
12,18,1,"ILR_only","Mahalanobis",0.21195652173913
12,18,1,"CDPA_only","RF",0.646739130434783
12,18,1,"CDPA_only","MultinomialLasso",0.646739130434783
12,18,1,"CDPA_only","Mahalanobis",0.315217391304348
12,18,2,"ILR_CDPA","RF",0.721311475409836
12,18,2,"ILR_CDPA","MultinomialLasso",0.650273224043716
12,18,2,"ILR_CDPA","Mahalanobis",0.46448087431694
12,18,2,"ILR_only","RF",0.377049180327869
12,18,2,"ILR_only","MultinomialLasso",0.377049180327869
12,18,2,"ILR_only","Mahalanobis",0.245901639344262
12,18,2,"CDPA_only","RF",0.650273224043716
12,18,2,"CDPA_only","MultinomialLasso",0.644808743169399
12,18,2,"CDPA_only","Mahalanobis",0.426229508196721
12,18,3,"ILR_CDPA","RF",0.744444444444444
12,18,3,"ILR_CDPA","MultinomialLasso",0.683333333333333
12,18,3,"ILR_CDPA","Mahalanobis",0.388888888888889
12,18,3,"ILR_only","RF",0.327777777777778
12,18,3,"ILR_only","MultinomialLasso",0.377777777777778
12,18,3,"ILR_only","Mahalanobis",0.277777777777778
12,18,3,"CDPA_only","RF",0.722222222222222
12,18,3,"CDPA_only","MultinomialLasso",0.655555555555556
12,18,3,"CDPA_only","Mahalanobis",0.361111111111111
12,18,4,"ILR_CDPA","RF",0.720670391061452
12,18,4,"ILR_CDPA","MultinomialLasso",0.709497206703911
12,18,4,"ILR_CDPA","Mahalanobis",0.41340782122905
12,18,4,"ILR_only","RF",0.379888268156425
12,18,4,"ILR_only","MultinomialLasso",0.391061452513966
12,18,4,"ILR_only","Mahalanobis",0.284916201117318
12,18,4,"CDPA_only","RF",0.731843575418994
12,18,4,"CDPA_only","MultinomialLasso",0.681564245810056
12,18,4,"CDPA_only","Mahalanobis",0.407821229050279
12,18,5,"ILR_CDPA","RF",0.674157303370786
12,18,5,"ILR_CDPA","MultinomialLasso",0.702247191011236
12,18,5,"ILR_CDPA","Mahalanobis",0.426966292134831
12,18,5,"ILR_only","RF",0.337078651685393
12,18,5,"ILR_only","MultinomialLasso",0.353932584269663
12,18,5,"ILR_only","Mahalanobis",0.219101123595506
12,18,5,"CDPA_only","RF",0.651685393258427
12,18,5,"CDPA_only","MultinomialLasso",0.623595505617977
12,18,5,"CDPA_only","Mahalanobis",0.455056179775281
12,19,1,"ILR_CDPA","RF",0.668478260869565
12,19,1,"ILR_CDPA","MultinomialLasso",0.673913043478261
12,19,1,"ILR_CDPA","Mahalanobis",0.41304347826087
12,19,1,"ILR_only","RF",0.375
12,19,1,"ILR_only","MultinomialLasso",0.375
12,19,1,"ILR_only","Mahalanobis",0.260869565217391
12,19,1,"CDPA_only","RF",0.657608695652174
12,19,1,"CDPA_only","MultinomialLasso",0.625
12,19,1,"CDPA_only","Mahalanobis",0.391304347826087
12,19,2,"ILR_CDPA","RF",0.693989071038251
12,19,2,"ILR_CDPA","MultinomialLasso",0.650273224043716
12,19,2,"ILR_CDPA","Mahalanobis",0.415300546448087
12,19,2,"ILR_only","RF",0.300546448087432
12,19,2,"ILR_only","MultinomialLasso",0.377049180327869
12,19,2,"ILR_only","Mahalanobis",0.300546448087432
12,19,2,"CDPA_only","RF",0.693989071038251
12,19,2,"CDPA_only","MultinomialLasso",0.666666666666667
12,19,2,"CDPA_only","Mahalanobis",0.404371584699454
12,19,3,"ILR_CDPA","RF",0.733333333333333
12,19,3,"ILR_CDPA","MultinomialLasso",0.683333333333333
12,19,3,"ILR_CDPA","Mahalanobis",0.422222222222222
12,19,3,"ILR_only","RF",0.366666666666667
12,19,3,"ILR_only","MultinomialLasso",0.388888888888889
12,19,3,"ILR_only","Mahalanobis",0.244444444444444
12,19,3,"CDPA_only","RF",0.677777777777778
12,19,3,"CDPA_only","MultinomialLasso",0.655555555555556
12,19,3,"CDPA_only","Mahalanobis",0.411111111111111
12,19,4,"ILR_CDPA","RF",0.687150837988827
12,19,4,"ILR_CDPA","MultinomialLasso",0.642458100558659
12,19,4,"ILR_CDPA","Mahalanobis",0.35195530726257
12,19,4,"ILR_only","RF",0.374301675977654
12,19,4,"ILR_only","MultinomialLasso",0.402234636871508
12,19,4,"ILR_only","Mahalanobis",0.206703910614525
12,19,4,"CDPA_only","RF",0.670391061452514
12,19,4,"CDPA_only","MultinomialLasso",0.659217877094972
12,19,4,"CDPA_only","Mahalanobis",0.363128491620112
12,19,5,"ILR_CDPA","RF",0.679775280898876
12,19,5,"ILR_CDPA","MultinomialLasso",0.657303370786517
12,19,5,"ILR_CDPA","Mahalanobis",0.455056179775281
12,19,5,"ILR_only","RF",0.393258426966292
12,19,5,"ILR_only","MultinomialLasso",0.393258426966292
12,19,5,"ILR_only","Mahalanobis",0.235955056179775
12,19,5,"CDPA_only","RF",0.668539325842697
12,19,5,"CDPA_only","MultinomialLasso",0.657303370786517
12,19,5,"CDPA_only","Mahalanobis",0.438202247191011
12,20,1,"ILR_CDPA","RF",0.690217391304348
12,20,1,"ILR_CDPA","MultinomialLasso",0.657608695652174
12,20,1,"ILR_CDPA","Mahalanobis",0.396739130434783
12,20,1,"ILR_only","RF",0.315217391304348
12,20,1,"ILR_only","MultinomialLasso",0.369565217391304
12,20,1,"ILR_only","Mahalanobis",0.239130434782609
12,20,1,"CDPA_only","RF",0.695652173913043
12,20,1,"CDPA_only","MultinomialLasso",0.625
12,20,1,"CDPA_only","Mahalanobis",0.385869565217391
12,20,2,"ILR_CDPA","RF",0.693989071038251
12,20,2,"ILR_CDPA","MultinomialLasso",0.715846994535519
12,20,2,"ILR_CDPA","Mahalanobis",0.40983606557377
12,20,2,"ILR_only","RF",0.327868852459016
12,20,2,"ILR_only","MultinomialLasso",0.366120218579235
12,20,2,"ILR_only","Mahalanobis",0.191256830601093
12,20,2,"CDPA_only","RF",0.699453551912568
12,20,2,"CDPA_only","MultinomialLasso",0.650273224043716
12,20,2,"CDPA_only","Mahalanobis",0.453551912568306
12,20,3,"ILR_CDPA","RF",0.716666666666667
12,20,3,"ILR_CDPA","MultinomialLasso",0.672222222222222
12,20,3,"ILR_CDPA","Mahalanobis",0.372222222222222
12,20,3,"ILR_only","RF",0.372222222222222
12,20,3,"ILR_only","MultinomialLasso",0.4
12,20,3,"ILR_only","Mahalanobis",0.288888888888889
12,20,3,"CDPA_only","RF",0.672222222222222
12,20,3,"CDPA_only","MultinomialLasso",0.65
12,20,3,"CDPA_only","Mahalanobis",0.361111111111111
12,20,4,"ILR_CDPA","RF",0.698324022346369
12,20,4,"ILR_CDPA","MultinomialLasso",0.664804469273743
12,20,4,"ILR_CDPA","Mahalanobis",0.463687150837989
12,20,4,"ILR_only","RF",0.340782122905028
12,20,4,"ILR_only","MultinomialLasso",0.379888268156425
12,20,4,"ILR_only","Mahalanobis",0.284916201117318
12,20,4,"CDPA_only","RF",0.664804469273743
12,20,4,"CDPA_only","MultinomialLasso",0.642458100558659
12,20,4,"CDPA_only","Mahalanobis",0.452513966480447
12,20,5,"ILR_CDPA","RF",0.747191011235955
12,20,5,"ILR_CDPA","MultinomialLasso",0.696629213483146
12,20,5,"ILR_CDPA","Mahalanobis",0.382022471910112
12,20,5,"ILR_only","RF",0.353932584269663
12,20,5,"ILR_only","MultinomialLasso",0.387640449438202
12,20,5,"ILR_only","Mahalanobis",0.235955056179775
12,20,5,"CDPA_only","RF",0.741573033707865
12,20,5,"CDPA_only","MultinomialLasso",0.702247191011236
12,20,5,"CDPA_only","Mahalanobis",0.398876404494382
